Date,Temperature,State
1961-01-01 00:00:00,26.17,Kerala
1961-02-01 00:00:00,26.78,Kerala
1961-03-01 00:00:00,28.59,Kerala
1961-04-01 00:00:00,28.96,Kerala
1961-05-01 00:00:00,27.57,Kerala
1961-06-01 00:00:00,25.52,Kerala
1961-07-01 00:00:00,24.86,Kerala
1961-08-01 00:00:00,25.39,Kerala
1961-09-01 00:00:00,25.66,Kerala
1961-10-01 00:00:00,25.95,Kerala
1961-11-01 00:00:00,26.34,Kerala
1961-12-01 00:00:00,25.91,Kerala
1962-01-01 00:00:00,25.93,Kerala
1962-02-01 00:00:00,26.77,Kerala
1962-03-01 00:00:00,27.87,Kerala
1962-04-01 00:00:00,28.34,Kerala
1962-05-01 00:00:00,27.42,Kerala
1962-06-01 00:00:00,26.65,Kerala
1962-07-01 00:00:00,25.32,Kerala
1962-08-01 00:00:00,25.3,Kerala
1962-09-01 00:00:00,25.81,Kerala
1962-10-01 00:00:00,25.79,Kerala
1962-11-01 00:00:00,26.29,Kerala
1962-12-01 00:00:00,25.99,Kerala
1963-01-01 00:00:00,25.94,Kerala
1963-02-01 00:00:00,26.51,Kerala
1963-03-01 00:00:00,27.97,Kerala
1963-04-01 00:00:00,28.29,Kerala
1963-05-01 00:00:00,28.33,Kerala
1963-06-01 00:00:00,26.13,Kerala
1963-07-01 00:00:00,25.51,Kerala
1963-08-01 00:00:00,25.56,Kerala
1963-09-01 00:00:00,26.27,Kerala
1963-10-01 00:00:00,26.12,Kerala
1963-11-01 00:00:00,26.45,Kerala
1963-12-01 00:00:00,26.13,Kerala
1964-01-01 00:00:00,25.9,Kerala
1964-02-01 00:00:00,27.15,Kerala
1964-03-01 00:00:00,28.48,Kerala
1964-04-01 00:00:00,29.23,Kerala
1964-05-01 00:00:00,28.82,Kerala
1964-06-01 00:00:00,26.33,Kerala
1964-07-01 00:00:00,25.07,Kerala
1964-08-01 00:00:00,25.26,Kerala
1964-09-01 00:00:00,25.39,Kerala
1964-10-01 00:00:00,25.79,Kerala
1964-11-01 00:00:00,25.51,Kerala
1964-12-01 00:00:00,25.32,Kerala
1965-01-01 00:00:00,25.55,Kerala
1965-02-01 00:00:00,26.52,Kerala
1965-03-01 00:00:00,27.82,Kerala
1965-04-01 00:00:00,28.33,Kerala
1965-05-01 00:00:00,27.78,Kerala
1965-06-01 00:00:00,25.94,Kerala
1965-07-01 00:00:00,25.33,Kerala
1965-08-01 00:00:00,25.46,Kerala
1965-09-01 00:00:00,26.11,Kerala
1965-10-01 00:00:00,26.53,Kerala
1965-11-01 00:00:00,26.62,Kerala
1965-12-01 00:00:00,25.8,Kerala
1966-01-01 00:00:00,26.4,Kerala
1966-02-01 00:00:00,27.55,Kerala
1966-03-01 00:00:00,28.61,Kerala
1966-04-01 00:00:00,28.85,Kerala
1966-05-01 00:00:00,28.5,Kerala
1966-06-01 00:00:00,26.09,Kerala
1966-07-01 00:00:00,25.29,Kerala
1966-08-01 00:00:00,26.04,Kerala
1966-09-01 00:00:00,26.03,Kerala
1966-10-01 00:00:00,25.93,Kerala
1966-11-01 00:00:00,26.2,Kerala
1966-12-01 00:00:00,25.9,Kerala
1967-01-01 00:00:00,25.76,Kerala
1967-02-01 00:00:00,26.38,Kerala
1967-03-01 00:00:00,28.01,Kerala
1967-04-01 00:00:00,29.18,Kerala
1967-05-01 00:00:00,28.16,Kerala
1967-06-01 00:00:00,25.89,Kerala
1967-07-01 00:00:00,25.01,Kerala
1967-08-01 00:00:00,25.27,Kerala
1967-09-01 00:00:00,25.87,Kerala
1967-10-01 00:00:00,25.85,Kerala
1967-11-01 00:00:00,25.86,Kerala
1967-12-01 00:00:00,25.94,Kerala
1968-01-01 00:00:00,25.87,Kerala
1968-02-01 00:00:00,26.66,Kerala
1968-03-01 00:00:00,28.01,Kerala
1968-04-01 00:00:00,28.05,Kerala
1968-05-01 00:00:00,28.05,Kerala
1968-06-01 00:00:00,25.85,Kerala
1968-07-01 00:00:00,24.45,Kerala
1968-08-01 00:00:00,25.49,Kerala
1968-09-01 00:00:00,25.64,Kerala
1968-10-01 00:00:00,26.37,Kerala
1968-11-01 00:00:00,26.21,Kerala
1968-12-01 00:00:00,25.99,Kerala
1969-01-01 00:00:00,26.16,Kerala
1969-02-01 00:00:00,27.34,Kerala
1969-03-01 00:00:00,29.08,Kerala
1969-04-01 00:00:00,29.28,Kerala
1969-05-01 00:00:00,28.39,Kerala
1969-06-01 00:00:00,26.45,Kerala
1969-07-01 00:00:00,25.43,Kerala
1969-08-01 00:00:00,25.72,Kerala
1969-09-01 00:00:00,25.91,Kerala
1969-10-01 00:00:00,26.13,Kerala
1969-11-01 00:00:00,26.44,Kerala
1969-12-01 00:00:00,26.21,Kerala
1970-01-01 00:00:00,26.5,Kerala
1970-02-01 00:00:00,27.18,Kerala
1970-03-01 00:00:00,28.41,Kerala
1970-04-01 00:00:00,28.61,Kerala
1970-05-01 00:00:00,27.99,Kerala
1970-06-01 00:00:00,26.05,Kerala
1970-07-01 00:00:00,25.23,Kerala
1970-08-01 00:00:00,25.03,Kerala
1970-09-01 00:00:00,25.74,Kerala
1970-10-01 00:00:00,25.76,Kerala
1970-11-01 00:00:00,26.22,Kerala
1970-12-01 00:00:00,25.53,Kerala
1971-01-01 00:00:00,26.14,Kerala
1971-02-01 00:00:00,26.67,Kerala
1971-03-01 00:00:00,27.93,Kerala
1971-04-01 00:00:00,28.56,Kerala
1971-05-01 00:00:00,27.64,Kerala
1971-06-01 00:00:00,25.14,Kerala
1971-07-01 00:00:00,24.89,Kerala
1971-08-01 00:00:00,25.08,Kerala
1971-09-01 00:00:00,25.8,Kerala
1971-10-01 00:00:00,25.57,Kerala
1971-11-01 00:00:00,25.82,Kerala
1971-12-01 00:00:00,25.2,Kerala
1972-01-01 00:00:00,25.19,Kerala
1972-02-01 00:00:00,26.37,Kerala
1972-03-01 00:00:00,27.89,Kerala
1972-04-01 00:00:00,28.84,Kerala
1972-05-01 00:00:00,27.34,Kerala
1972-06-01 00:00:00,26.86,Kerala
1972-07-01 00:00:00,25.53,Kerala
1972-08-01 00:00:00,25.6,Kerala
1972-09-01 00:00:00,26.44,Kerala
1972-10-01 00:00:00,26.35,Kerala
1972-11-01 00:00:00,26.58,Kerala
1972-12-01 00:00:00,26.44,Kerala
1973-01-01 00:00:00,26.36,Kerala
1973-02-01 00:00:00,27.77,Kerala
1973-03-01 00:00:00,28.89,Kerala
1973-04-01 00:00:00,29.43,Kerala
1973-05-01 00:00:00,28.77,Kerala
1973-06-01 00:00:00,26.28,Kerala
1973-07-01 00:00:00,25.52,Kerala
1973-08-01 00:00:00,25.0,Kerala
1973-09-01 00:00:00,26.2,Kerala
1973-10-01 00:00:00,26.15,Kerala
1973-11-01 00:00:00,26.27,Kerala
1973-12-01 00:00:00,25.51,Kerala
1974-01-01 00:00:00,25.39,Kerala
1974-02-01 00:00:00,26.63,Kerala
1974-03-01 00:00:00,28.5,Kerala
1974-04-01 00:00:00,28.81,Kerala
1974-05-01 00:00:00,27.67,Kerala
1974-06-01 00:00:00,26.15,Kerala
1974-07-01 00:00:00,24.91,Kerala
1974-08-01 00:00:00,25.19,Kerala
1974-09-01 00:00:00,25.46,Kerala
1974-10-01 00:00:00,25.64,Kerala
1974-11-01 00:00:00,26.1,Kerala
1974-12-01 00:00:00,25.76,Kerala
1975-01-01 00:00:00,25.56,Kerala
1975-02-01 00:00:00,27.28,Kerala
1975-03-01 00:00:00,28.11,Kerala
1975-04-01 00:00:00,28.78,Kerala
1975-05-01 00:00:00,27.8,Kerala
1975-06-01 00:00:00,25.59,Kerala
1975-07-01 00:00:00,24.99,Kerala
1975-08-01 00:00:00,25.02,Kerala
1975-09-01 00:00:00,25.47,Kerala
1975-10-01 00:00:00,25.59,Kerala
1975-11-01 00:00:00,25.72,Kerala
1975-12-01 00:00:00,25.32,Kerala
1976-01-01 00:00:00,25.04,Kerala
1976-02-01 00:00:00,26.37,Kerala
1976-03-01 00:00:00,28.15,Kerala
1976-04-01 00:00:00,28.3,Kerala
1976-05-01 00:00:00,28.21,Kerala
1976-06-01 00:00:00,26.79,Kerala
1976-07-01 00:00:00,25.51,Kerala
1976-08-01 00:00:00,25.51,Kerala
1976-09-01 00:00:00,26.24,Kerala
1976-10-01 00:00:00,26.45,Kerala
1976-11-01 00:00:00,26.46,Kerala
1976-12-01 00:00:00,26.14,Kerala
1977-01-01 00:00:00,25.98,Kerala
1977-02-01 00:00:00,27.14,Kerala
1977-03-01 00:00:00,28.64,Kerala
1977-04-01 00:00:00,28.99,Kerala
1977-05-01 00:00:00,27.52,Kerala
1977-06-01 00:00:00,26.28,Kerala
1977-07-01 00:00:00,25.32,Kerala
1977-08-01 00:00:00,25.9,Kerala
1977-09-01 00:00:00,26.22,Kerala
1977-10-01 00:00:00,25.95,Kerala
1977-11-01 00:00:00,26.19,Kerala
1977-12-01 00:00:00,25.82,Kerala
1978-01-01 00:00:00,26.05,Kerala
1978-02-01 00:00:00,27.15,Kerala
1978-03-01 00:00:00,28.37,Kerala
1978-04-01 00:00:00,28.93,Kerala
1978-05-01 00:00:00,27.83,Kerala
1978-06-01 00:00:00,25.31,Kerala
1978-07-01 00:00:00,24.85,Kerala
1978-08-01 00:00:00,25.03,Kerala
1978-09-01 00:00:00,25.7,Kerala
1978-10-01 00:00:00,26.19,Kerala
1978-11-01 00:00:00,26.16,Kerala
1978-12-01 00:00:00,26.19,Kerala
1979-01-01 00:00:00,26.47,Kerala
1979-02-01 00:00:00,27.49,Kerala
1979-03-01 00:00:00,28.5,Kerala
1979-04-01 00:00:00,29.05,Kerala
1979-05-01 00:00:00,28.5,Kerala
1979-06-01 00:00:00,26.68,Kerala
1979-07-01 00:00:00,25.31,Kerala
1979-08-01 00:00:00,25.61,Kerala
1979-09-01 00:00:00,25.89,Kerala
1979-10-01 00:00:00,26.39,Kerala
1979-11-01 00:00:00,26.19,Kerala
1979-12-01 00:00:00,26.49,Kerala
1980-01-01 00:00:00,26.09,Kerala
1980-02-01 00:00:00,27.16,Kerala
1980-03-01 00:00:00,28.56,Kerala
1980-04-01 00:00:00,29.06,Kerala
1980-05-01 00:00:00,28.96,Kerala
1980-06-01 00:00:00,26.27,Kerala
1980-07-01 00:00:00,25.43,Kerala
1980-08-01 00:00:00,25.52,Kerala
1980-09-01 00:00:00,26.19,Kerala
1980-10-01 00:00:00,26.28,Kerala
1980-11-01 00:00:00,26.63,Kerala
1980-12-01 00:00:00,26.33,Kerala
1981-01-01 00:00:00,26.04,Kerala
1981-02-01 00:00:00,27.03,Kerala
1981-03-01 00:00:00,28.63,Kerala
1981-04-01 00:00:00,29.13,Kerala
1981-05-01 00:00:00,28.46,Kerala
1981-06-01 00:00:00,25.51,Kerala
1981-07-01 00:00:00,25.71,Kerala
1981-08-01 00:00:00,25.46,Kerala
1981-09-01 00:00:00,25.65,Kerala
1981-10-01 00:00:00,26.08,Kerala
1981-11-01 00:00:00,26.06,Kerala
1981-12-01 00:00:00,25.72,Kerala
1982-01-01 00:00:00,25.87,Kerala
1982-02-01 00:00:00,27.08,Kerala
1982-03-01 00:00:00,28.46,Kerala
1982-04-01 00:00:00,29.05,Kerala
1982-05-01 00:00:00,28.4,Kerala
1982-06-01 00:00:00,26.26,Kerala
1982-07-01 00:00:00,25.54,Kerala
1982-08-01 00:00:00,25.62,Kerala
1982-09-01 00:00:00,26.33,Kerala
1982-10-01 00:00:00,26.69,Kerala
1982-11-01 00:00:00,26.61,Kerala
1982-12-01 00:00:00,26.08,Kerala
1983-01-01 00:00:00,26.04,Kerala
1983-02-01 00:00:00,27.47,Kerala
1983-03-01 00:00:00,28.74,Kerala
1983-04-01 00:00:00,29.46,Kerala
1983-05-01 00:00:00,29.2,Kerala
1983-06-01 00:00:00,27.45,Kerala
1983-07-01 00:00:00,26.26,Kerala
1983-08-01 00:00:00,25.68,Kerala
1983-09-01 00:00:00,25.75,Kerala
1983-10-01 00:00:00,26.37,Kerala
1983-11-01 00:00:00,26.22,Kerala
1983-12-01 00:00:00,26.31,Kerala
1984-01-01 00:00:00,26.3,Kerala
1984-02-01 00:00:00,27.06,Kerala
1984-03-01 00:00:00,27.86,Kerala
1984-04-01 00:00:00,28.31,Kerala
1984-05-01 00:00:00,28.94,Kerala
1984-06-01 00:00:00,25.62,Kerala
1984-07-01 00:00:00,25.18,Kerala
1984-08-01 00:00:00,25.66,Kerala
1984-09-01 00:00:00,25.95,Kerala
1984-10-01 00:00:00,25.53,Kerala
1984-11-01 00:00:00,26.42,Kerala
1984-12-01 00:00:00,25.89,Kerala
1985-01-01 00:00:00,26.34,Kerala
1985-02-01 00:00:00,27.33,Kerala
1985-03-01 00:00:00,28.87,Kerala
1985-04-01 00:00:00,29.16,Kerala
1985-05-01 00:00:00,28.54,Kerala
1985-06-01 00:00:00,25.35,Kerala
1985-07-01 00:00:00,25.26,Kerala
1985-08-01 00:00:00,25.39,Kerala
1985-09-01 00:00:00,26.18,Kerala
1985-10-01 00:00:00,26.18,Kerala
1985-11-01 00:00:00,25.96,Kerala
1985-12-01 00:00:00,26.31,Kerala
1986-01-01 00:00:00,26.09,Kerala
1986-02-01 00:00:00,26.83,Kerala
1986-03-01 00:00:00,28.61,Kerala
1986-04-01 00:00:00,29.39,Kerala
1986-05-01 00:00:00,28.77,Kerala
1986-06-01 00:00:00,26.41,Kerala
1986-07-01 00:00:00,26.02,Kerala
1986-08-01 00:00:00,25.19,Kerala
1986-09-01 00:00:00,26.07,Kerala
1986-10-01 00:00:00,26.59,Kerala
1986-11-01 00:00:00,26.28,Kerala
1986-12-01 00:00:00,26.76,Kerala
1987-01-01 00:00:00,26.6,Kerala
1987-02-01 00:00:00,27.1,Kerala
1987-03-01 00:00:00,28.52,Kerala
1987-04-01 00:00:00,29.48,Kerala
1987-05-01 00:00:00,28.91,Kerala
1987-06-01 00:00:00,26.74,Kerala
1987-07-01 00:00:00,26.86,Kerala
1987-08-01 00:00:00,26.19,Kerala
1987-09-01 00:00:00,27.11,Kerala
1987-10-01 00:00:00,26.8,Kerala
1987-11-01 00:00:00,26.88,Kerala
1987-12-01 00:00:00,26.67,Kerala
1988-01-01 00:00:00,26.41,Kerala
1988-02-01 00:00:00,27.97,Kerala
1988-03-01 00:00:00,29.09,Kerala
1988-04-01 00:00:00,28.62,Kerala
1988-05-01 00:00:00,28.98,Kerala
1988-06-01 00:00:00,26.42,Kerala
1988-07-01 00:00:00,25.65,Kerala
1988-08-01 00:00:00,25.87,Kerala
1988-09-01 00:00:00,26.01,Kerala
1988-10-01 00:00:00,26.68,Kerala
1988-11-01 00:00:00,26.4,Kerala
1988-12-01 00:00:00,26.12,Kerala
1989-01-01 00:00:00,26.13,Kerala
1989-02-01 00:00:00,26.75,Kerala
1989-03-01 00:00:00,28.09,Kerala
1989-04-01 00:00:00,28.9,Kerala
1989-05-01 00:00:00,28.39,Kerala
1989-06-01 00:00:00,25.77,Kerala
1989-07-01 00:00:00,25.27,Kerala
1989-08-01 00:00:00,25.53,Kerala
1989-09-01 00:00:00,25.78,Kerala
1989-10-01 00:00:00,26.38,Kerala
1989-11-01 00:00:00,26.64,Kerala
1989-12-01 00:00:00,26.31,Kerala
1990-01-01 00:00:00,25.87,Kerala
1990-02-01 00:00:00,27.42,Kerala
1990-03-01 00:00:00,28.64,Kerala
1990-04-01 00:00:00,29.41,Kerala
1990-05-01 00:00:00,27.63,Kerala
1990-06-01 00:00:00,26.33,Kerala
1990-07-01 00:00:00,25.22,Kerala
1990-08-01 00:00:00,25.51,Kerala
1990-09-01 00:00:00,26.25,Kerala
1990-10-01 00:00:00,26.43,Kerala
1990-11-01 00:00:00,26.32,Kerala
1990-12-01 00:00:00,26.54,Kerala
1991-01-01 00:00:00,26.64,Kerala
1991-02-01 00:00:00,27.29,Kerala
1991-03-01 00:00:00,29.21,Kerala
1991-04-01 00:00:00,29.14,Kerala
1991-05-01 00:00:00,29.37,Kerala
1991-06-01 00:00:00,26.09,Kerala
1991-07-01 00:00:00,25.6,Kerala
1991-08-01 00:00:00,25.46,Kerala
1991-09-01 00:00:00,26.69,Kerala
1991-10-01 00:00:00,26.15,Kerala
1991-11-01 00:00:00,26.47,Kerala
1991-12-01 00:00:00,25.86,Kerala
1992-01-01 00:00:00,25.54,Kerala
1992-02-01 00:00:00,26.99,Kerala
1992-03-01 00:00:00,28.26,Kerala
1992-04-01 00:00:00,29.24,Kerala
1992-05-01 00:00:00,28.26,Kerala
1992-06-01 00:00:00,26.52,Kerala
1992-07-01 00:00:00,25.18,Kerala
1992-08-01 00:00:00,25.43,Kerala
1992-09-01 00:00:00,25.95,Kerala
1992-10-01 00:00:00,26.06,Kerala
1992-11-01 00:00:00,26.29,Kerala
1992-12-01 00:00:00,25.62,Kerala
1993-01-01 00:00:00,25.53,Kerala
1993-02-01 00:00:00,26.73,Kerala
1993-03-01 00:00:00,28.37,Kerala
1993-04-01 00:00:00,29.04,Kerala
1993-05-01 00:00:00,28.67,Kerala
1993-06-01 00:00:00,26.54,Kerala
1993-07-01 00:00:00,25.26,Kerala
1993-08-01 00:00:00,26.0,Kerala
1993-09-01 00:00:00,26.23,Kerala
1993-10-01 00:00:00,26.02,Kerala
1993-11-01 00:00:00,26.13,Kerala
1993-12-01 00:00:00,25.96,Kerala
1994-01-01 00:00:00,26.35,Kerala
1994-02-01 00:00:00,27.14,Kerala
1994-03-01 00:00:00,28.58,Kerala
1994-04-01 00:00:00,28.39,Kerala
1994-05-01 00:00:00,28.62,Kerala
1994-06-01 00:00:00,25.99,Kerala
1994-07-01 00:00:00,25.19,Kerala
1994-08-01 00:00:00,25.79,Kerala
1994-09-01 00:00:00,26.41,Kerala
1994-10-01 00:00:00,26.17,Kerala
1994-11-01 00:00:00,26.42,Kerala
1994-12-01 00:00:00,26.18,Kerala
1995-01-01 00:00:00,26.37,Kerala
1995-02-01 00:00:00,27.6,Kerala
1995-03-01 00:00:00,28.65,Kerala
1995-04-01 00:00:00,28.86,Kerala
1995-05-01 00:00:00,28.1,Kerala
1995-06-01 00:00:00,26.86,Kerala
1995-07-01 00:00:00,25.54,Kerala
1995-08-01 00:00:00,25.96,Kerala
1995-09-01 00:00:00,26.49,Kerala
1995-10-01 00:00:00,26.64,Kerala
1995-11-01 00:00:00,26.62,Kerala
1995-12-01 00:00:00,26.03,Kerala
1996-01-01 00:00:00,26.44,Kerala
1996-02-01 00:00:00,27.31,Kerala
1996-03-01 00:00:00,28.85,Kerala
1996-04-01 00:00:00,28.83,Kerala
1996-05-01 00:00:00,28.95,Kerala
1996-06-01 00:00:00,26.52,Kerala
1996-07-01 00:00:00,25.52,Kerala
1996-08-01 00:00:00,25.56,Kerala
1996-09-01 00:00:00,25.95,Kerala
1996-10-01 00:00:00,26.14,Kerala
1996-11-01 00:00:00,26.71,Kerala
1996-12-01 00:00:00,25.67,Kerala
1997-01-01 00:00:00,26.24,Kerala
1997-02-01 00:00:00,26.99,Kerala
1997-03-01 00:00:00,28.7,Kerala
1997-04-01 00:00:00,28.79,Kerala
1997-05-01 00:00:00,28.79,Kerala
1997-06-01 00:00:00,27.03,Kerala
1997-07-01 00:00:00,25.81,Kerala
1997-08-01 00:00:00,26.0,Kerala
1997-09-01 00:00:00,26.64,Kerala
1997-10-01 00:00:00,26.91,Kerala
1997-11-01 00:00:00,26.96,Kerala
1997-12-01 00:00:00,27.17,Kerala
1998-01-01 00:00:00,27.47,Kerala
1998-02-01 00:00:00,28.12,Kerala
1998-03-01 00:00:00,29.44,Kerala
1998-04-01 00:00:00,30.34,Kerala
1998-05-01 00:00:00,29.54,Kerala
1998-06-01 00:00:00,27.06,Kerala
1998-07-01 00:00:00,25.91,Kerala
1998-08-01 00:00:00,26.34,Kerala
1998-09-01 00:00:00,26.05,Kerala
1998-10-01 00:00:00,26.09,Kerala
1998-11-01 00:00:00,26.63,Kerala
1998-12-01 00:00:00,26.13,Kerala
1999-01-01 00:00:00,26.21,Kerala
1999-02-01 00:00:00,27.59,Kerala
1999-03-01 00:00:00,29.13,Kerala
1999-04-01 00:00:00,28.57,Kerala
1999-05-01 00:00:00,27.02,Kerala
1999-06-01 00:00:00,26.05,Kerala
1999-07-01 00:00:00,25.28,Kerala
1999-08-01 00:00:00,25.91,Kerala
1999-09-01 00:00:00,26.61,Kerala
1999-10-01 00:00:00,25.96,Kerala
1999-11-01 00:00:00,26.58,Kerala
1999-12-01 00:00:00,26.2,Kerala
2000-01-01 00:00:00,26.71,Kerala
2000-02-01 00:00:00,27.17,Kerala
2000-03-01 00:00:00,28.45,Kerala
2000-04-01 00:00:00,28.96,Kerala
2000-05-01 00:00:00,28.53,Kerala
2000-06-01 00:00:00,25.69,Kerala
2000-07-01 00:00:00,25.73,Kerala
2000-08-01 00:00:00,25.21,Kerala
2000-09-01 00:00:00,26.28,Kerala
2000-10-01 00:00:00,26.25,Kerala
2000-11-01 00:00:00,26.82,Kerala
2000-12-01 00:00:00,25.83,Kerala
2001-01-01 00:00:00,26.6,Kerala
2001-02-01 00:00:00,27.76,Kerala
2001-03-01 00:00:00,28.75,Kerala
2001-04-01 00:00:00,28.46,Kerala
2001-05-01 00:00:00,28.4,Kerala
2001-06-01 00:00:00,26.0,Kerala
2001-07-01 00:00:00,25.56,Kerala
2001-08-01 00:00:00,25.69,Kerala
2001-09-01 00:00:00,26.37,Kerala
2001-10-01 00:00:00,26.42,Kerala
2001-11-01 00:00:00,26.87,Kerala
2001-12-01 00:00:00,26.31,Kerala
2002-01-01 00:00:00,26.66,Kerala
